Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value1,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,5229,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape
4366,[New]Pentrate,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,186,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4379,[New]Punish,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1387,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4378,[New]Shock Spear,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1386,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4371,[New]Shudder Space,0,3,2,0,770,40,0010-0000-0000-0000-0000-0000-0000-0000,1500,586,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4376,[New]Splinter,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1186,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4367,[New]Storm Wave,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,187,1,165,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36144,[SEGU] Belif Of The Hellion,0,3,2,0,770,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1703,1,160,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36142,[SEGU] Blessing Of The Hellion,0,3,2,0,770,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1701,1,160,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36143,[SEGU] Will Of The Hellion,0,3,2,0,770,40,0000-0000-0001-0000-0000-0000-0000-0000,1500,1702,1,160,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4010,[Warrior] Dolemai,4,7,0,0,1792,26,1111-1111-1111-1111-1111-1111-1111-1111,1700,50001,1,0,5000000,1,1,5,1,1,1,0,0,0,0,0,0,0,0,5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56543,1 Year old Denevean Wine,5,0,12,0,12,53,1111-1111-1111-1111-1111-1111-1111-1111,3000,220,1,0,30000,1,1,50,1,10,10,0,0,0,0,0,0,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56555,12-Year-Old Denevean Wine,5,0,12,0,12,53,1111-1111-1111-1111-1111-1111-1111-1111,3000,312,1,0,30000,1,1,10,0,10,10,0,0,0,0,0,0,0,0,6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6200,3rd year Commemorative Coin [3],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6196,3rd year Commemorative Coin [A],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6201,3rd year Commemorative Coin [B],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6193,3rd year Commemorative Coin [D],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6194,3rd year Commemorative Coin [E],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6204,3rd year Commemorative Coin [H],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6202,3rd year Commemorative Coin [I],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6195,3rd year Commemorative Coin [K],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6199,3rd year Commemorative Coin [N],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6198,3rd year Commemorative Coin [O],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6197,3rd year Commemorative Coin [R],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6203,3rd year Commemorative Coin [T],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6205,3rd year Commemorative Coin [Y],0,0,5,0,107,44,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,100,1,1,1,0,0,0,0,0,0,0,0,5759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6024,Aaron's Letter,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56033,Abalone,0,0,12,0,12,49,1111-1111-1111-1111-1111-1111-1111-1111,60000,132,1,1,11475,1,1,200,1,1,1,0,0,15,35,50,3,2,1,6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64567,Abyss Blue Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64564,Abyss Gold Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64569,Abyss Green Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64565,Abyss Indigo Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64570,Abyss Purple Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64566,Abyss Red Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64568,Abyss Sky Ring,0,2,3,0,515,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,110,197309,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6208,Academy Graduation Ring,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4029,Achilles' Tendon,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,43,1,16,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36127,Achillesburst,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1565,0,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,Agares,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,606,1,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36037,Agares,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1406,0,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6123,Agatha's Letter,2,0,4,0,4,0,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,5677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56544,Aged Loam Cheese,5,0,12,0,12,52,1111-1111-1111-1111-1111-1111-1111-1111,3000,221,1,0,30000,1,1,50,1,10,10,0,0,0,0,0,0,0,0,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4036,Agility,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,101,1,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4051,Air Smashing,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,5,1,55,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4074,Air Spirit,0,3,2,0,770,40,1000-0000-0000-0000-0000-0000-0000-0000,1500,149,1,91,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4937,Aldebaran,0,3,2,0,770,40,0001-0000-0000-0000-0000-0000-0000-0000,1500,643,1,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36038,Aldebaran,0,3,2,0,799,40,0000-0000-0010-0000-0000-0000-0000-0000,1500,1443,0,28,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65060,Alive Gold Necklace,0,2,5,0,521,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,15,194404,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65061,Alive Heart Necklace,0,2,5,0,521,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,15,194404,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,75,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65057,Alive Magic Eye,0,2,5,0,521,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,15,194404,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65062,Alive Soul Necklace,0,2,5,0,521,34,1111-1111-1111-1111-1111-1111-1111-1111,1500,0,1,15,194404,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6561,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1116,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6562,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1117,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6563,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1118,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6560,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1115,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6569,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6567,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6566,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6568,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6565,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1120,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6564,All Defense,0,1,0,0,256,34,1111-1111-1111-1111-1111-1111-1111-1119,1500,27,1,0,10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62004,Alludra,5,6,4,0,1540,24,1111-1111-1111-1111-1111-1111-1111-1120,0,0,0,35,1,1,1,0,0,1,1,0,0,15,35,50,3,2,1,6022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3586,Almighty Aloken Gold,0,6,1,0,1537,24,0000-0010-0000-0000-0000-0000-0000-0000,0,0,1,235,50000000,2,1,0,0,1,1,0,0,15,35,50,3,2,1,6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3580,Almighty Azure Gold,0,6,1,0,1537,24,1000-0000-0000-0000-0000-0000-0000-0000,0,0,1,235,50000000,2,1,0,0,1,1,0,0,15,35,50,3,2,1,6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3588,Almighty Concerra Gold,0,6,1,0,1537,24,0000-0000-0010-0000-0000-0000-0000-0000,0,0,1,235,50000000,2,1,0,0,1,1,0,0,15,35,50,3,2,1,6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3590,Almighty Dark Wizard Gold,0,6,1,0,1537,24,0000-0000-0100-0000-0000-0000-0000-0000,0,0,1,235,50000000,2,1,0,0,1,1,0,0,15,35,50,3,2,1,6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3589,Almighty Half Bagi Gold,0,6,1,0,1537,24,0000-0000-0000-1000-0000-0000-0000-0000,0,0,1,235,50000000,2,1,0,0,1,1,0,0,15,35,50,3,2,1,6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3581,Almighty Hunter Gold,0,6,1,0,1537,24,0100-0000-0000-0000-0000-0000-0000-0000,0,0,1,235,50000000,2,1,0,0,1,1,0,0,15,35,50,3,2,1,6510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,17,57,43,30,97,300,61,25,31,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
