Index,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,DwCashItemCost,CashItemUsePeriod,CashItemSell,AddExpRate,AddDropItemRate,EventType,PeriodBreak,Belong,NextShape,UpgradeRate,Column,Column [1],Column [2],Column [3]
8863,Aloken Fairy Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1393,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8862,Aloken Ferret Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1392,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5780,Aloken Frog Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1299,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5782,Aloken Gigant Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1388,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5772,Aloken Halloween Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1390,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
56661,Aloken Halloween Suit,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
56659,Aloken Halloween Suit 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
56660,Aloken Halloween Suit 30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
56616,Aloken Hunter Hat,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
56615,Aloken Hunter Hat  30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
56614,Aloken Hunter Hat 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
5775,Aloken Ilias Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1294,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8861,Aloken Kitty Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1391,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5781,Aloken Knight Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1300,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8869,Aloken Little Tiger Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1399,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8865,Aloken Lunie Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1395,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8867,Aloken Marshmelow Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1397,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5783,Aloken Mini Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1389,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
56658,Aloken Pink Woman Suit,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
56656,Aloken Pink Woman Suit 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
56657,Aloken Pink Woman Suit 30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
59051,Aloken Polar,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
8866,Aloken Rex Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1396,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
59086,Aloken Royal 2#,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
59084,Aloken Royal 2# 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
59085,Aloken Royal 2# 30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
56655,Aloken Royal Suit,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
56653,Aloken Royal Suit 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
56654,Aloken Royal Suit 30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
59052,Aloken Rudolph,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
59053,Aloken Santa,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
56643,Aloken School Uniform,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
56641,Aloken School Uniform 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
56642,Aloken School Uniform 30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
56646,Aloken School Uniform II,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,0,0,0,0,0
56644,Aloken School Uniform II 15,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,0,0,0,0,0
56645,Aloken School Uniform II 30,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,0,0,0,0,0
8870,Aloken Snowman Pet,0,3,2,0,770,40,0000-0010-0000-0000-0000-0000-0000-0000,1500,1400,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
56734,Aloken Trans I,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,56734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,0,0,0,,,,,
56735,Aloken Trans II,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,56735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58758,Aloken Yukata A,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58759,Aloken Yukata B,4,5,10,0,1290,33,0000-0010-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8875,Ashenbone +12,0,4,8,0,1032,8,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,1,231,188808,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4545,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,1082,1083,1083,1084,1084,12,5405,5495,0,0,0,0,1,0,310,141,0,0,65378,0,8000,0,1,0,0,0,1,0,0,,,,,
60401,Aura (15 Days),4,6,0,0,520,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,60401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,51,5,50,5,49,5,61,2,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,1,0,0,0,1,0,0,,,,,
60402,Aura (30 Days),4,6,0,0,520,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,51,5,50,5,49,5,61,2,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,5,1,0,0,0,1,0,0,,,,,
60400,Aura (Permanent),4,6,0,0,520,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,60400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,51,5,50,5,49,5,61,2,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,0,1,0,0,0,1,0,0,,,,,
60089,Awakening Ocarina,4,0,21,0,15,24,1111-1111-1111-1111-1111-1111-1111-1111,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,1,0,0,0,1,0,0,,,,,
58752,Azure Halloween Costume,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
59033,Azure Knight Polar,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
59034,Azure Knight Rudolph,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
59035,Azure Knight Santa,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,1500,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,,,,,,
58740,Azure Yukata A,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58741,Azure Yukata B,4,5,10,0,1290,33,1000-0000-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8883,Azzinoth Blade +12,0,4,17,0,1041,3,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,231,188016,1,3,0,0,1,1,0,0,15,35,50,3,2,1,4997,2,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,1482,1483,1483,1484,1484,12,5985,6356,3589,3589,0,0,0,0,241,0,142,0,65482,0,8000,0,1,0,0,0,1,0,0,,,,,
5764,Bagi Cat Pet,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1195,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5765,Bagi Circle Pet,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1196,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
8858,Bagi Cokie Pet,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1098,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58302,Bagi Compromise,4,5,10,0,1290,27,0000-0100-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
58300,Bagi Compromise 15,4,5,10,0,1290,27,0000-0100-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1296000,1,0,0,0,1,0,0,,,,,
58301,Bagi Compromise 30,4,5,10,0,1290,27,0000-0100-0000-0000-0000-0000-0000-0000,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2592000,1,0,0,0,1,0,0,,,,,
8854,Bagi Dark Fairy Pet,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1094,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
5762,Bagi Deus Marble Pet,0,3,2,0,770,40,0000-0100-0000-0000-0000-0000-0000-0000,1500,1193,1,80,660972,1,1,3,0,1,1,0,0,0,0,0,0,0,0,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,1,0,0,0,1,0,0,,,,,
