9/9/2008 10:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,Column1
2845,Aceles Boots +1,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,1,0,0,0,0,50,50,0,0,0,0,0,0,2844,2846,0,0,1,0,0,
2846,Aceles Boots +2,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,2,0,0,0,0,53,53,0,0,0,0,0,0,2845,2847,0,0,1,0,0,
2847,Aceles Boots +3,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,3,0,0,0,0,56,56,0,0,0,0,0,0,2846,2848,0,0,1,0,0,
2848,Aceles Boots +4,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,4,0,0,0,0,60,60,0,0,0,0,0,0,2847,2849,0,0,1,0,0,
2849,Aceles Boots +5,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,5,0,0,0,0,64,64,0,0,0,0,0,0,2848,2850,0,0,1,0,0,
2850,Aceles Boots +6,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,6,0,0,0,0,69,69,0,0,0,0,0,0,2849,2851,0,0,1,0,0,
2851,Aceles Boots +7,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,7,0,0,0,0,77,77,0,0,0,0,0,0,2850,2852,0,0,1,0,0,
2852,Aceles Boots +8,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,8,0,0,0,0,87,87,0,0,0,0,0,0,2851,2853,0,0,1,0,0,
2853,Aceles Boots +9,0,5,3,0,1283,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,57,7986,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,22,22,611,611,9,0,0,0,0,100,100,0,0,0,0,0,0,2852,0,0,0,1,0,0,
2737,Aceles Glove,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,0,0,0,0,0,37,37,0,0,0,0,0,0,0,2738,0,0,1,0,0,
2738,Aceles Glove +1,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,1,0,0,0,0,39,39,0,0,0,0,0,0,2737,2739,0,0,1,0,0,
2739,Aceles Glove +2,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,2,0,0,0,0,42,42,0,0,0,0,0,0,2738,2740,0,0,1,0,0,
2740,Aceles Glove +3,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,3,0,0,0,0,45,45,0,0,0,0,0,0,2739,2741,0,0,1,0,0,
2741,Aceles Glove +4,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,4,0,0,0,0,49,49,0,0,0,0,0,0,2740,2742,0,0,1,0,0,
2742,Aceles Glove +5,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,5,0,0,0,0,53,53,0,0,0,0,0,0,2741,2743,0,0,1,0,0,
2743,Aceles Glove +6,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,6,0,0,0,0,58,58,0,0,0,0,0,0,2742,2744,0,0,1,0,0,
2744,Aceles Glove +7,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,7,0,0,0,0,66,66,0,0,0,0,0,0,2743,2745,0,0,1,0,0,
2745,Aceles Glove +8,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,8,0,0,0,0,75,75,0,0,0,0,0,0,2744,2747,0,0,1,0,0,
2747,Aceles Glove +9,0,5,4,0,1284,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,60,7762,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,42,42,621,621,9,0,0,0,0,87,87,0,0,0,0,0,0,2745,0,0,0,1,0,0,
2264,Aceles Helmet,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,0,0,0,0,0,97,97,0,0,0,0,0,0,0,2265,0,0,1,0,0,
2265,Aceles Helmet +1,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,1,0,0,0,0,99,99,0,0,0,0,0,0,2264,2266,0,0,1,0,0,
2266,Aceles Helmet +2,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,2,0,0,0,0,102,102,0,0,0,0,0,0,2265,2267,0,0,1,0,0,
2267,Aceles Helmet +3,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,3,0,0,0,0,106,106,0,0,0,0,0,0,2266,2268,0,0,1,0,0,
2268,Aceles Helmet +4,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,4,0,0,0,0,111,111,0,0,0,0,0,0,2267,2269,0,0,1,0,0,
2269,Aceles Helmet +5,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,5,0,0,0,0,117,117,0,0,0,0,0,0,2268,2270,0,0,1,0,0,
2270,Aceles Helmet +6,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,6,0,0,0,0,126,126,0,0,0,0,0,0,2269,2271,0,0,1,0,0,
2271,Aceles Helmet +7,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,7,0,0,0,0,136,136,0,0,0,0,0,0,2270,2272,0,0,1,0,0,
2272,Aceles Helmet +8,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,8,0,0,0,0,147,147,0,0,0,0,0,0,2271,2273,0,0,1,0,0,
2273,Aceles Helmet +9,0,5,0,0,1280,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,66,16630,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,82,82,641,641,9,0,0,0,0,162,162,0,0,0,0,0,0,2272,0,0,0,1,0,0,
2564,Aceles Pants,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,0,0,0,0,0,81,81,0,0,0,0,0,0,0,2565,0,0,1,0,0,
2565,Aceles Pants +1,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,1,0,0,0,0,83,83,0,0,0,0,0,0,2564,2566,0,0,1,0,0,
2566,Aceles Pants +2,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,2,0,0,0,0,86,86,0,0,0,0,0,0,2565,2567,0,0,1,0,0,
2567,Aceles Pants +3,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,3,0,0,0,0,90,90,0,0,0,0,0,0,2566,2568,0,0,1,0,0,
2568,Aceles Pants +4,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,4,0,0,0,0,95,95,0,0,0,0,0,0,2567,2569,0,0,1,0,0,
2569,Aceles Pants +5,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,5,0,0,0,0,101,101,0,0,0,0,0,0,2568,2570,0,0,1,0,0,
2570,Aceles Pants +6,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,6,0,0,0,0,110,110,0,0,0,0,0,0,2569,2591,0,0,1,0,0,
2591,Aceles Pants +7,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,7,0,0,0,0,120,120,0,0,0,0,0,0,2570,2592,0,0,1,0,0,
2592,Aceles Pants +8,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,8,0,0,0,0,131,131,0,0,0,0,0,0,2591,2593,0,0,1,0,0,
2593,Aceles Pants +9,0,5,2,0,1282,27,0000-0000-0000-1000-0000-0000-0000-0000,1500,0,1,54,10899,2,2,0,0,1,1,0,0,15,35,50,3,2,1,9041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,601,601,9,0,0,0,0,146,146,0,0,0,0,0,0,2592,0,0,0,1,0,0,
955,Aeprit Armor,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2530,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,0,0,0,0,0,79,79,0,0,0,0,0,0,0,19541,0,0,1,0,0,
19541,Aeprit Armor +1,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2531,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,1,0,0,0,0,81,81,0,0,0,0,0,0,955,19542,0,0,1,0,0,
19542,Aeprit Armor +2,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2532,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,2,0,0,0,0,84,84,0,0,0,0,0,0,19541,19543,0,0,1,0,0,
19543,Aeprit Armor +3,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2533,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,3,0,0,0,0,88,88,0,0,0,0,0,0,19542,19544,0,0,1,0,0,
19544,Aeprit Armor +4,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2534,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,4,0,0,0,0,94,94,0,0,0,0,0,0,19543,19545,0,0,1,0,0,
19545,Aeprit Armor +5,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2535,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,5,0,0,0,0,102,102,0,0,0,0,0,0,19544,19546,0,0,1,0,0,
19546,Aeprit Armor +6,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2536,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,6,0,0,0,0,114,114,0,0,0,0,0,0,19545,19547,0,0,1,0,0,
19547,Aeprit Armor +7,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2537,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,7,0,0,0,0,127,127,0,0,0,0,0,0,19546,19548,0,0,1,0,0,
19548,Aeprit Armor +8,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2538,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,8,0,0,0,0,142,142,0,0,0,0,0,0,19547,19549,0,0,1,0,0,
19549,Aeprit Armor +9,0,5,1,0,1281,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,55,14021,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2539,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2034,2033,2035,2035,2037,9,0,0,0,0,162,162,0,0,0,0,0,0,19548,0,0,0,1,0,0,
905,Aeprit Boots,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,0,0,0,0,0,31,31,0,0,0,0,0,0,0,19041,0,0,1,0,0,
19041,Aeprit Boots +1,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,1,0,0,0,0,33,33,0,0,0,0,0,0,905,19042,0,0,1,0,0,
19042,Aeprit Boots +2,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2402,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,2,0,0,0,0,36,36,0,0,0,0,0,0,19041,19043,0,0,1,0,0,
19043,Aeprit Boots +3,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,3,0,0,0,0,39,39,0,0,0,0,0,0,19042,19044,0,0,1,0,0,
19044,Aeprit Boots +4,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2404,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,4,0,0,0,0,43,43,0,0,0,0,0,0,19043,19045,0,0,1,0,0,
19045,Aeprit Boots +5,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,5,0,0,0,0,47,47,0,0,0,0,0,0,19044,19046,0,0,1,0,0,
19046,Aeprit Boots +6,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2406,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,6,0,0,0,0,52,52,0,0,0,0,0,0,19045,19047,0,0,1,0,0,
19047,Aeprit Boots +7,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,7,0,0,0,0,60,60,0,0,0,0,0,0,19046,19048,0,0,1,0,0,
19048,Aeprit Boots +8,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2408,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,8,0,0,0,0,69,69,0,0,0,0,0,0,19047,19049,0,0,1,0,0,
19049,Aeprit Boots +9,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,53,6094,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2409,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,2012,2014,2013,2015,2015,2017,9,0,0,0,0,81,81,0,0,0,0,0,0,19048,0,0,0,1,0,0,
805,Aeprit Glove,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2025,2025,2027,0,0,0,0,0,30,30,0,0,0,0,0,0,0,18041,0,0,1,0,0,
18041,Aeprit Glove +1,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2025,2025,2027,1,0,0,0,0,32,32,0,0,0,0,0,0,805,18042,0,0,1,0,0,
18042,Aeprit Glove +2,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2025,2025,2027,2,0,0,0,0,35,35,0,0,0,0,0,0,18041,18043,0,0,1,0,0,
18043,Aeprit Glove +3,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2025,2025,2027,3,0,0,0,0,38,38,0,0,0,0,0,0,18042,18044,0,0,1,0,0,
18044,Aeprit Glove +4,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2025,2025,2027,4,0,0,0,0,42,42,0,0,0,0,0,0,18043,18045,0,0,1,0,0,
18045,Aeprit Glove +5,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,54,5235,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,2022,2024,2023,2025,2025,2027,5,0,0,0,0,46,46,0,0,0,0,0,0,18044,18046,0,0,1,0,0,
